Chr	Start	Gene	Region	Reference.Repeat.Length	Median.Repeat.Length	Minimum.Repeat.Length	Maximum.Repeat.Length	SD	Variance	Cohort.Polymorphism
1	240656206	MIR1273E	ncRNA	4	5	5	20	0.489180845664418	0.239297899764956	0.0018348623853211
1	24229570	CNR2	intronic	6	8	8	32	1.05724316933124	1.11776311909756	0.0055045871559633
1	242688021	PLD5	upstream	5	6	1	41	5.26184819663468	27.6870464444276	0.145871559633028
1	242688108	PLD5	upstream	7	8	8	32	1.39073406719288	1.93414124565084	0.0137614678899083
1	244012537	AKT3->LOC339529	intergenic	3	4	4	18	0.634782313159699	0.402948585100378	0.00275229357798165
1	244013348	AKT3->LOC339529	intergenic	7	8	6	39	3.65741704459362	13.3766994380839	0.121100917431193
1	244013598	AKT3->LOC339529	intergenic	8	11	6	50	7.80604132021026	60.9342810928299	0.939449541284404
1	244212207	ZBTB18	upstream	6	7	5	42	4.02121986231188	16.1702091810516	0.0880733944954128
1	244212256	ZBTB18	UTR5	4	5	1	33	3.32004782864932	11.0227175845191	0.0761467889908257
1	245026942	HNRNPU	exonic	5	6	6	40	2.28251271208729	5.20986428084009	0.0165137614678899
1	245027705	HNRNPU	UTR5	6	7	6	14	0.549201751870926	0.301622564258094	0.501834862385321
1	245134188	EFCAB2	intronic	3	4	4	36	4.21860154763399	17.7965990176999	0.0798165137614679
1	245319859	KIF26B	exonic	5	6	6	18	0.420621787475005	0.176922688098668	0.0018348623853211
1	2460945	HES5	exonic	7	8	8	33	1.76377307020272	3.11089544317234	0.0284403669724771
1	24648810	GRHL3	intronic	5	6	6	11	0.151445633203846	0.0229357798165138	0.000917431192660551
1	247094781	AHCTF1	intronic	11	12	4	52	2.08712937957893	4.35610904710154	0.523853211009174
1	247611517	NLRP3	intronic	6	7	7	27	0.940490091988632	0.884521613128786	0.00642201834862385
1	2477832	HES5->TNFRSF14-AS1	intergenic	4	5	5	29	1.70190735834002	2.89648865637189	0.0137614678899083
1	25256279	RUNX3	exonic	5	6	6	43	2.26209709332263	5.11708325961871	0.0137614678899083
1	25757550	TMEM57	UTR5	4	5	5	14	0.593830591499301	0.352634771400409	0.00917431192660551
1	25870155	LDLRAP1	UTR5	7	8	8	8	0	0	0
1	25943186	MAN1C1	upstream	4	5	1	32	1.13746642810425	1.29382987506424	0.0073394495412844
1	25943296	MAN1C1	upstream	5	6	6	53	2.67283576355652	7.14405101894677	0.0422018348623853
1	26126836	SELENON	exonic	7	8	4	12	0.171419825742193	0.0293847566574839	0.0018348623853211
1	26437677	PDIK1L	UTR5	6	7	7	37	1.95387046466042	3.81760979267234	0.0146788990825688
1	26488446	FAM110D	exonic	7	8	8	26	0.848260922038055	0.71954659185685	0.0055045871559633
1	26490898	FAM110D->ZNF593	intergenic	7	8	8	12	0.148272217587855	0.0219846505084203	0.00275229357798165
1	26799157	HMGN2	intronic	6	7	1	36	2.41001943908499	5.80819369676751	0.018348623853211
1	26799321	HMGN2	intronic	5	6	6	26	1.00308661726147	1.00618276172905	0.00917431192660551
1	26856266	RPS6KA1	UTR5	5	6	6	37	4.45788400478141	19.8727298000859	0.102752293577982
1	27022658	ARID1A	UTR5	16	17	9	43	2.48223721429353	6.16150158802369	0.0944954128440367
1	27022909	ARID1A	exonic	5	6	1	35	2.68216190198713	7.1939924684712	0.036697247706422
1	27022940	ARID1A	exonic	5	6	6	39	3.66210251803699	13.4109948526129	0.0587155963302752
1	27023008	ARID1A	exonic	6	7	7	39	2.52709414822532	6.38620483399466	0.036697247706422
1	27023142	ARID1A	exonic	10	11	1	42	2.58082120144262	6.66063807381572	0.0376146788990826
1	27023257	ARID1A	exonic	6	7	7	37	2.51243594001943	6.31233435270132	0.0422018348623853
1	27023372	ARID1A	exonic	8	9	9	42	3.33658243853587	11.132782369146	0.0440366972477064
1	27023451	ARID1A	exonic	5	6	6	40	3.58530834596835	12.8544359356703	0.0311926605504587
1	27023908	ARID1A	exonic	9	10	10	32	1.27965501380815	1.63751695436433	0.0128440366972477
1	27143818	PIGV->ZDHHC18	intergenic	5	6	6	19	0.404026039963371	0.163237040968484	0.0018348623853211
1	27320342	TRNP1	exonic	4	5	5	17	0.420621787475005	0.176922688098668	0.0018348623853211
1	27648724	TMEM222	exonic	6	7	7	7	0	0	0
1	27849010	WASF2->AHDC1	intergenic	5	6	6	11	0.151445633203846	0.0229357798165138	0.000917431192660551
1	27901685	AHDC1	intronic	5	6	6	11	0.214078109550548	0.0458294369887364	0.0018348623853211
1	27930633	AHDC1	upstream	6	7	7	49	2.20114995399152	4.84506111995687	0.0174311926605505
1	28995220	GMEB1	upstream	4	5	5	31	1.19822588686167	1.43574527594544	0.0055045871559633
1	28995255	GMEB1	UTR5	5	6	6	17	0.620376513749491	0.384867018811973	0.0798165137614679
1	28995504	GMEB1	intronic	5	6	1	19	0.795368688854536	0.632611351210184	0.0119266055045872
1	29063572	YTHDF2	UTR5	4	5	5	15	0.49169478272782	0.241763759361758	0.00275229357798165
1	29063599	YTHDF2	UTR5	5	6	5	12	0.184268997834878	0.0339550635630702	0.0018348623853211
1	29241290	EPB41	intronic	5	6	6	26	1.05194085244289	1.10657955703827	0.00825688073394495
1	29241354	EPB41	intronic	5	6	6	39	1.19971023142592	1.43930463938804	0.00917431192660551
1	29508335	SRSF4	UTR5	7	8	8	40	0.969252052504612	0.939449541284404	0.000917431192660551
1	2985621	PRDM16	upstream	8	9	6	39	2.74832957873181	7.55331547333215	0.0513761467889908
1	3042802	PRDM16	intronic	3	4	4	9	0.176542875709795	0.031167386963884	0.0018348623853211
1	31381631	SDC3	upstream	6	7	2	23	1.00798239498796	1.01602850860566	0.0137614678899083
1	32229709	ADGRB2	upstream	6	7	7	45	2.87112143661764	8.24333830380536	0.0293577981651376
1	32229867	ADGRB2	upstream	6	7	7	31	1.60271550130443	2.5686969781215	0.0348623853211009
1	32237637	ADGRB2->SPOCD1	intergenic	5	6	4	22	0.49690408918904	0.24691367385279	0.00458715596330275
1	32403663	PTP4A2	UTR5	13	14	2	40	2.51056016849354	6.30291235962629	0.0541284403669725
1	32403746	PTP4A2	UTR5	6	7	7	37	2.4535346305657	6.01983218338514	0.0339449541284404
1	32936639	ZBTB8B	exonic	14	15	15	20	0.332268879424683	0.110402608234135	0.00642201834862385
1	32966092	ZBTB8B->ZBTB8A	intergenic	6	7	6	53	7.04541577349198	49.6378834213697	0.143119266055046
1	32966431	ZBTB8B->ZBTB8A	intergenic	7	8	6	46	6.24555416808601	39.0069468664965	0.209174311926606
1	3310565	PRDM16	intronic	4	5	5	23	0.656212418254017	0.430614737870785	0.00275229357798165
1	33235323	KIAA1522	exonic	4	5	4	10	0.526995124069555	0.277723860793085	0.498165137614679
1	33336519	FNDC5	intronic	7	8	8	28	1.3170000678408	1.73448917869268	0.018348623853211
1	33367167	TMEM54	upstream	3	4	4	18	0.440909353632722	0.194401058120825	0.0018348623853211
1	33429995	RNF19B	exonic	8	9	7	49	4.33529946394835	18.7948214421108	0.0862385321100917
1	33430364	RNF19B	UTR5	8	9	9	43	2.491200848463	6.20608166738275	0.0247706422018349
1	33516798	AK2->AZIN2	intergenic	5	6	6	6	0	0	0
1	3371006	ARHGEF16	upstream	3	4	4	9	0.151445633203846	0.0229357798165138	0.000917431192660551
1	33721768	ZNF362	upstream	11	12	5	48	3.75992061859077	14.137003058104	0.0697247706422018
1	33722052	ZNF362	upstream	7	10	5	47	2.42454196092209	5.87840372027194	0.341284403669725
1	33722428	ZNF362	intronic	8	10	5	40	2.36676724272517	5.60158718123689	0.331192660550459
1	34630562	CSMD2	exonic	7	8	8	25	0.619253814396484	0.383475286644594	0.00458715596330275
1	35658342	SFPQ	exonic	5	6	5	41	1.98983186194973	3.95943083883034	0.0155963302752294
1	35658570	SFPQ	exonic	5	6	6	12	0.181734759844615	0.0330275229357798	0.000917431192660551
1	36273772	AGO4	upstream	8	9	4	41	3.02025244579878	9.12192483635353	0.0944954128440367
1	36273861	AGO4	UTR5	4	5	5	33	1.44223809257131	2.08005071566373	0.0110091743119266
1	36273940	AGO4	UTR5	8	9	4	29	2.17600099465168	4.73498032872512	0.0431192660550459
1	36348857	AGO1	UTR5	3	4	4	22	0.782171755751728	0.611792655495741	0.0073394495412844
1	36396710	AGO3	UTR5	4	5	5	24	0.945956255041031	0.894833236451251	0.0036697247706422
1	36621966	MAP7D1	UTR5	6	7	7	46	2.33595579948334	5.45668949713987	0.0137614678899083
1	36622200	MAP7D1	intronic	5	6	5	18	0.651380335308886	0.424296341227117	0.0073394495412844
1	36851462	STK40	UTR5	7	8	4	29	1.48179689034827	2.19572202424579	0.0761467889908257
1	37980362	MEAF6	UTR5	4	5	5	24	0.78116728254361	0.610222323316569	0.00275229357798165
1	38259446	MANEAL	upstream	8	29	3	46	10.7454873012843	115.465497342061	0.960550458715596
1	38260054	MANEAL	exonic	8	9	4	30	1.65233405615418	2.73020783312693	0.0229357798165138
1	38511702	POU3F1	exonic	3	4	4	40	1.98454636532442	3.93842427612236	0.00917431192660551
1	38511732	POU3F1	exonic	3	4	4	47	3.27283590054383	10.7114548318885	0.0220183486238532
1	38511797	POU3F1	exonic	5	6	6	24	1.03762626572728	1.07666826732715	0.0128440366972477
1	38511903	POU3F1	exonic	4	5	5	38	2.17362080989561	4.72462742521124	0.0174311926605505
1	38512088	POU3F1	exonic	4	5	4	46	3.99879300413618	15.9903454899285	0.5
1	38512169	POU3F1	exonic	4	5	5	40	4.24080760730555	17.9844491621806	0.0559633027522936
1	38512304	POU3F1	exonic	10	11	10	46	5.96537362729322	35.5856825132054	0.101834862385321
1	38512437	POU3F1	UTR5	4	5	5	48	4.12771323239946	17.0380165289256	0.0513761467889908
1	38599686	MIR3659->LINC01343	intergenic	6	7	6	10	0.511095415606571	0.261218523854053	0.498165137614679
1	39044094	LINC01685->RRAGC	intergenic	4	5	5	16	0.33318039304846	0.111009174311927	0.000917431192660551
1	39325198	RRAGC	exonic	4	19	5	45	10.0552213265999	101.107475926909	0.981651376146789
1	39325328	RRAGC	UTR5	3	4	4	35	1.72104432845555	2.96199358050901	0.0137614678899083
1	39325391	RRAGC	UTR5	6	7	6	41	1.35842639857722	1.84532228035147	0.498165137614679
1	39457184	AKIRIN1	exonic	4	5	5	29	1.18894616249549	1.41359297731274	0.0073394495412844
1	39547159	NDUFS5->MACF1	intergenic	3	4	3	19	0.744635662978223	0.554482270579018	0.500917431192661
1	39570994	MACF1	intronic	4	5	5	10	0.193858146033768	0.0375809807836497	0.0018348623853211
1	39571222	MACF1	intronic	3	4	4	18	0.539041939541406	0.290566212584561	0.0018348623853211
1	40098722	HEYL	intronic	3	4	4	16	0.437576889634944	0.191473534342592	0.00275229357798165
1	41157710	NFYC-AS1	ncRNA	3	4	4	20	0.712473960155301	0.507619143899377	0.0055045871559633
1	41327633	CITED4	exonic	3	4	4	4	0	0	0
1	41350058	CITED4->CTPS1	intergenic	3	4	4	9	0.280292322977726	0.07856378632025	0.00642201834862385
1	41827160	FOXO6	upstream	4	5	5	16	0.538728492821149	0.290228388977346	0.0073394495412844
1	41827185	FOXO6	upstream	4	5	5	20	0.644042003958979	0.414790102863497	0.00642201834862385
1	41827290	FOXO6	upstream	7	8	8	29	1.29710720043084	1.68248708940952	0.0238532110091743
1	41847806	FOXO6	exonic	4	5	1	18	0.558395283190169	0.311805292289029	0.00458715596330275
1	41848128	FOXO6	exonic	5	6	6	41	3.0245572438112	9.14794652109081	0.0321100917431193
1	41848290	FOXO6	exonic	5	6	6	40	2.13882614984588	4.57457729926454	0.0137614678899083
1	42383779	HIVEP3	intronic	8	9	5	12	0.388697183606187	0.151085500543382	0.0211009174311927
1	43148154	YBX1	UTR5	3	4	3	40	2.93612924122705	8.62085492118853	0.0174311926605505
1	43148268	YBX1	exonic	8	9	3	38	3.10581059091287	9.64605942662657	0.0422018348623853
1	43148909	YBX1	intronic	4	5	5	18	0.596483264489853	0.355792284816472	0.0055045871559633
1	43534071	SLC2A1-AS1->FAM183A	intergenic	7	8	8	8	0	0	0
1	43996567	PTPRF	UTR5	6	7	2	24	1.22984813369753	1.51252643195929	0.0431192660550459
1	43996681	PTPRF	UTR5	3	4	4	30	1.17519834282461	1.38109114497772	0.00825688073394495
1	44071946	PTPRF	exonic	5	6	6	6	0	0	0
1	44440696	ATP6V0B	UTR5	5	6	6	20	0.424047772970768	0.179816513761468	0.000917431192660551
1	44445009	B4GALT2	UTR5	9	10	5	36	1.81880167359979	3.3080395278894	0.18348623853211
1	44871067	RNF220	UTR5	12	13	11	36	1.12989112113871	1.27665394562809	0.187155963302752
1	45097652	RNF220	intronic	4	5	5	14	0.301196844289214	0.0907195390097809	0.00275229357798165
1	45097679	RNF220	intronic	4	5	5	42	1.20393958252117	1.44947051836126	0.0036697247706422
1	45274206	BTBD19	UTR5	6	7	5	34	0.90491162412261	0.81886504747222	0.0119266055045872
1	45672048	ZSWIM5	UTR5	3	4	4	23	0.834557445004977	0.696486129013235	0.00642201834862385
1	45956690	TESK2	UTR5	3	4	4	4	0	0	0
1	46269595	MAST2	exonic	5	6	6	14	0.423347879326032	0.179223426929849	0.00458715596330275
1	46664134	POMGNT1	intronic	9	10	6	33	1.66628398063135	2.77650230410864	0.0174311926605505
1	46664191	POMGNT1	intronic	13	14	11	42	1.79386387897175	3.21794761627956	0.385321100917431
1	46706030	LURAP1->RAD54L	intergenic	5	6	6	20	1.1322206006026	1.28192348842891	0.0128440366972477
1	46932388	LINC01398->DMBX1	intergenic	7	8	8	30	0.817556572843689	0.668398749799917	0.0036697247706422
1	4714773	AJAP1	upstream	3	4	4	38	1.81911870032994	3.30919284589009	0.00642201834862385
1	47184718	EFCAB14	UTR5	9	10	10	16	0.203110992725247	0.0412540753658352	0.0018348623853211
1	47882065	FOXE3	exonic	5	6	6	23	1.16643250143961	1.36056478041466	0.0100917431192661
1	47882166	FOXE3	exonic	5	6	6	22	0.889010457057888	0.790339592758275	0.00825688073394495
1	47903784	FOXD2	UTR5	6	7	7	40	1.58143691141292	2.50094270477924	0.00917431192660551
1	47903898	FOXD2	exonic	5	6	6	34	1.23606324063867	1.52785233485817	0.00458715596330275
1	47904698	FOXD2	exonic	6	7	7	34	1.97265853785647	3.89138170697804	0.0697247706422018
1	50884541	DMRTA2	exonic	3	4	4	52	1.93958071800061	3.76197336163975	0.0036697247706422
1	50884774	DMRTA2	exonic	9	10	8	46	1.96749861282911	3.87105079148449	0.204587155963303
1	50885146	DMRTA2	exonic	4	5	5	11	0.181734759844615	0.0330275229357798	0.000917431192660551
1	50887153	DMRTA2	exonic	6	7	7	38	1.32524017863702	1.75626153107387	0.00642201834862385
1	51425553	FAF1	UTR5	9	10	9	47	1.40264563052443	1.96741476482928	0.0963302752293578
1	51425919	FAF1	UTR5	4	5	5	39	1.11341237329132	1.23968711299821	0.0036697247706422
1	51702120	RNF11	UTR5	3	4	4	27	1.74498307234791	3.04496592278077	0.0394495412844037
1	51702533	RNF11	exonic	3	4	4	31	1.43921731939531	2.07134649244741	0.0055045871559633
1	51810757	TTC39A	UTR5	5	6	6	14	0.415746576812471	0.172845216131288	0.00458715596330275
1	52521953	BTF3L4	UTR5	6	7	3	33	1.05487909299753	1.1127699008433	0.00642201834862385
1	53018680	ZCCHC11	UTR5	8	9	9	42	1.9062723278918	3.63387418808603	0.0559633027522936
1	53662540	CPT2	UTR5	4	5	5	5	0	0	0
1	53742590	LRP8	exonic	6	7	7	17	0.302891266407691	0.0917431192660551	0.000917431192660551
1	53793626	LRP8	UTR5	4	5	5	46	4.6630935091024	21.7444410746329	0.044954128440367
1	53793679	LRP8	UTR5	12	13	2	36	2.21214291960208	4.8935762967456	0.119266055045872
1	53925371	DMRTB1	exonic	4	6	6	15	0.724980750422262	0.525597088482827	0.128440366972477
1	53930351	DMRTB1	exonic	8	9	9	21	0.407312416152653	0.165903404352112	0.00275229357798165
1	54203485	GLIS1->NDC1	intergenic	4	5	5	32	1.15418241636037	1.33213705023547	0.00275229357798165
1	54204839	GLIS1->NDC1	intergenic	12	10	10	40	1.97951191198995	3.91846740971011	0.169724770642202
1	54871710	SSBP3	UTR5	7	10	4	47	5.75278944493501	33.0945863977557	0.594495412844037
1	54871942	SSBP3	UTR5	4	5	1	42	3.40504915939982	11.5943597779294	0.0385321100917431
1	54872031	SSBP3	UTR5	10	10	5	43	4.00872083264053	16.0698427140462	0.180733944954128
1	55680542	USP24	exonic	5	6	6	32	1.42486514758046	2.03024068878948	0.0275229357798165
1	57110999	PRKAA2	UTR5	5	6	6	11	0.218240501174399	0.047628916352853	0.0036697247706422
1	57889880	DAB1	intronic	4	5	5	29	1.12763116795854	1.27155205095155	0.0073394495412844
1	60280805	HOOK1	exonic	3	3	3	9	0.254860667718245	0.0649539599497898	0.00458715596330275
1	6052903	KCNAB2	intronic	3	4	4	14	0.326120563776279	0.106354622117758	0.0018348623853211
1	61522966	NFIA-AS2->NFIA	intergenic	7	8	8	11	0.0908673799223074	0.00825688073394495	0.000917431192660551
1	61548053	NFIA	UTR5	3	4	4	39	2.59275914419005	6.72239997978113	0.0220183486238532
1	61549430	NFIA	intronic	12	13	13	22	0.675165081077906	0.455847886706936	0.0128440366972477
1	6214829	CHD5	exonic	4	4	4	4	0	0	0
1	6239914	CHD5	intronic	5	6	1	39	2.05075077057402	4.20557872300992	0.0229357798165138
1	6309482	GPR153	exonic	3	4	4	4	0	0	0
1	63153861	DOCK7	intronic	5	6	6	19	0.467716686048944	0.218758898408606	0.0055045871559633
1	63153943	DOCK7	UTR5	11	12	2	48	2.09509820372809	4.38943648326467	0.0339449541284404
1	6321098	GPR153	upstream	5	6	6	18	0.716224227636295	0.512977144253208	0.00917431192660551
1	63789512	FOXD3	exonic	3	4	4	38	1.65555219422167	2.74085306779218	0.0055045871559633
1	63789595	FOXD3	exonic	11	12	12	41	1.76329655749256	3.10921474966513	0.0155963302752294
1	63790117	FOXD3	exonic	3	4	4	33	1.46618799873078	2.14970724762218	0.0128440366972477
1	64239725	ROR1	UTR5	6	7	7	35	1.90226504767513	3.61861231160647	0.0110091743119266
1	64240056	ROR1	UTR5	5	6	6	37	1.37499822893313	1.89062012956925	0.00825688073394495
1	6509021	ESPN	exonic	9	10	6	55	3.14832244021805	9.91193418758056	0.0211009174311927
1	6515165	ESPN	intronic	4	5	5	11	0.181734759844615	0.0330275229357798	0.000917431192660551
1	6516061	ESPN	intronic	9	10	5	28	1.24345143566622	1.54617147286038	0.0238532110091743
1	65210858	RAVER2	exonic	4	5	5	33	1.80235652986563	3.24848906074928	0.0110091743119266
1	6526128	TNFRSF25	exonic	5	6	6	13	0.381417063839879	0.145478976588234	0.0036697247706422
1	65468375	JAK1	intronic	5	7	7	7	0	0	0
1	65532385	JAK1	UTR5	4	5	5	42	3.0376431813306	9.22727609708427	0.0275229357798165
1	6557461	PLEKHG5	UTR5	4	5	5	16	0.590173333493883	0.348304563567283	0.00458715596330275
1	65720151	AK4->DNAJC6	intergenic	4	5	5	45	1.68251118422902	2.83084388505573	0.00642201834862385
1	65991169	LEPR	intronic	5	6	6	33	1.35066733076554	1.82430223839732	0.0100917431192661
1	6673414	PHF13	upstream	3	4	4	45	4.356337917706	18.977680053243	0.0321100917431193
1	6673857	PHF13	UTR5	5	6	4	43	7.29157881334523	53.167121591225	0.230275229357798
1	6674098	PHF13	UTR5	5	6	5	46	6.51164830074199	42.4015635925561	0.13302752293578
1	6685232	THAP3	UTR5	4	5	5	32	1.86804843990777	3.48960497384184	0.0119266055045872
1	67519436	SLC35D1	intronic	5	6	2	26	1.22026351980504	1.48904305776699	0.0155963302752294
1	68299162	GNG12-AS1	ncRNA	3	4	4	10	0.222408326381783	0.0494654636439457	0.00275229357798165
1	6845534	CAMTA1	UTR5	4	5	5	42	4.79083709101939	22.9521200326872	0.0697247706422018
1	70033952	LRRC7	UTR5	9	10	1	27	0.647093047835937	0.418729412557603	0.00458715596330275
1	70687167	SRSF11	UTR5	6	7	7	16	0.566037376614316	0.320398311724417	0.0146788990825688
1	70687396	SRSF11	exonic	5	6	6	30	0.871613752294232	0.759710533188431	0.00458715596330275
1	71513329	ZRANB2-AS1	ncRNA	3	4	4	4	0	0	0
1	72748597	NEGR1	upstream	5	6	6	27	0.862068576826822	0.743162231152223	0.00275229357798165
1	75139342	ERICH3	UTR5	3	4	4	6	0.0605782532815383	0.0036697247706422	0.000917431192660551
1	77333963	ST6GALNAC5	intronic	3	4	4	22	0.708820332884976	0.502426264311168	0.00458715596330275
1	7764219	CAMTA1	intronic	3	4	4	17	0.50103640659027	0.25103748072889	0.0036697247706422
1	78149168	ZZZ3	upstream	6	7	4	24	1.12927321813469	1.27525800119628	0.0321100917431193
1	7831416	VAMP3	UTR5	5	6	6	18	0.669705838265573	0.448505909806994	0.00642201834862385
1	78354284	NEXN-AS1	ncRNA	8	9	4	29	0.911051541580431	0.830014911416079	0.00642201834862385
1	8086362	ERRFI1	UTR5	9	10	10	32	1.20764429001896	1.45840473121541	0.0128440366972477
1	82266639	ADGRL2	UTR5	5	6	5	21	0.61318374490726	0.375994305018492	0.0055045871559633
1	82267701	ADGRL2	intronic	3	4	4	10	0.181734759844615	0.0330275229357798	0.000917431192660551
1	84543751	PRKACB	UTR5	21	22	8	42	1.81763127611467	3.30378345591023	0.0330275229357798
1	84971647	GNG5	intronic	4	5	5	27	0.693746399405842	0.48128406668857	0.00275229357798165
1	85667353	SYDE2	upstream	7	8	6	35	1.30242597723312	1.69631342617164	0.0825688073394495
1	859291	LOC100130417->SAMD11	intergenic	6	7	7	24	0.794852162132372	0.631789959646507	0.0055045871559633
1	85930747	DDAH1	UTR5	7	8	8	34	1.29108939289905	1.66691182045644	0.0073394495412844
1	86021738	DDAH1	intronic	8	9	8	25	1.84003547058744	3.38573053301994	0.235779816513761
1	86042638	DDAH1	intronic	10	11	11	22	1.01332725435243	1.02683212441344	0.28348623853211
1	87794213	LMO4	UTR5	7	8	8	17	0.298042068731908	0.0888290747339955	0.00458715596330275
1	896150	KLHL17	exonic	9	10	5	40	0.929186201782054	0.86338699758216	0.00275229357798165
1	90286641	LRRC8D	UTR5	6	5	5	29	0.81952905483044	0.671627871711275	0.0284403669724771
1	91178035	BARHL2	exonic	4	5	5	5	0	0	0
1	91182382	BARHL2	exonic	10	11	4	32	1.80919589303137	3.27318977936159	0.0486238532110092
1	91182462	BARHL2	exonic	4	5	5	33	1.82222606462524	3.32050783059957	0.0137614678899083
1	91183153	BARHL2	upstream	7	8	8	40	1.51483900029748	2.29473719682227	0.00917431192660551
1	91183199	BARHL2	upstream	7	8	8	32	0.84306671928353	0.710761493163495	0.00642201834862385
1	91487270	ZNF644	intronic	5	6	6	17	0.794849512412304	0.631785747382078	0.0275229357798165
1	91487328	ZNF644	intronic	7	8	8	25	0.615481408849108	0.378817364638883	0.0055045871559633
